speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N
40.8840359,26.76454844,412.1963645,16.04140489,0.766018975,1,4,1668.434976,220,51.54618371,3.299802458,4.124753073,90.87891165,99.8781323,0,8.040075365,1,41.09177026,1.65,1.65,250.329146,12.92281693,17.21016361,-210.7648996,-3.09815942,0,2946.299802
40.88948589,26.76611486,412.2141539,15.99040931,0.966461595,1,4,1668.657384,220,51.55305499,3.300682267,4.125852834,88.94774143,99.8780998,0,8.067866772,1,41.1628087,1.65,1.65,250.451808,12.97980818,3.810032694,-210.771705,-3.1153012,0,2946.300682
40.89587108,26.76768107,412.2319432,15.94049347,1.132455494,1,4,1668.917957,220,51.56110538,3.301713199,4.127141498,87.34845611,99.87806173,0,8.095658179,1,41.2337253,1.65,1.65,250.5740477,12.97038083,-0.630330164,-210.7784739,-3.132457899,0,2946.301713
40.90306624,26.76924704,412.2497325,15.89154931,1.276307977,1,4,1669.211584,220,51.57017696,3.302875098,4.128593873,85.96248362,99.87801882,0,8.123449587,1,41.30452069,1.65,1.65,250.6958679,12.9387759,-2.113494172,-210.7852063,-3.149629386,0,2946.302875
40.91098187,26.77081273,412.2675218,15.8434979,1.404356151,1,4,1669.534613,220,51.58015691,3.304153578,4.130191973,84.72877064,99.8779716,0,8.151240994,1,41.37519551,1.65,1.65,250.8172716,12.90211213,-2.452221698,-210.7919023,-3.166815531,0,2946.304154
40.9195498,26.77237812,412.2853111,15.79627783,1.52037777,1,4,1669.884262,220,51.59095928,3.305537692,4.131922115,83.6109214,99.87792048,0,8.179032401,1,41.44575036,1.65,1.65,250.9382499,12.86140405,-2.723248297,-210.7985621,-3.184016205,0,2946.305538
40.92871578,26.77394318,412.3031005,15.75290315,1.626842251,1,4,1670.258316,220,51.60251565,3.307018739,4.133773424,82.58514504,99.87786579,0,8.205227591,1,41.51214356,1.65,1.65,251.0588619,12.82165346,-2.659751962,-210.8051857,-3.20123127,0,2946.307019
40.93839957,26.77550789,412.3208898,15.70461432,1.719130141,1,4,1670.653501,220,51.61472487,3.308583814,4.135729767,81.69594749,99.87780798,0,8.234352304,1,41.58583795,1.65,1.65,251.1790461,12.78025688,-2.770507928,-210.8117731,-3.21846062,0,2946.308584
40.94862989,26.77707223,412.3386791,15.65708558,1.81658627,1,4,1671.07099,220,51.62762316,3.310237621,4.137797027,80.75695372,99.87774691,0,8.263477018,1,41.65940257,1.65,1.65,251.2988056,12.73861779,-2.787396803,-210.8183246,-3.235704128,0,2946.310238
40.95937122,26.77863617,412.3564684,15.61028214,1.90780056,1,4,1671.509332,220,51.64116572,3.311974481,4.139968101,79.87809262,99.87768276,0,8.292601732,1,41.73283812,1.65,1.65,251.4181434,12.69720063,-2.773233589,-210.8248401,-3.252961665,0,2946.311974
40.97059286,26.78019971,412.3742577,15.56417338,1.993633587,1,4,1671.967276,220,51.65531386,3.313789494,4.142236867,79.05107332,99.87761573,0,8.321726445,1,41.80614528,1.65,1.65,251.5370624,12.65615061,-2.749371304,-210.8313198,-3.270233106,0,2946.313789
40.98226797,26.78176282,412.3920471,15.51873199,2.074763898,1,4,1672.443725,220,51.67003372,3.315678378,4.144597972,78.26935862,99.87754597,0,8.350851159,1,41.87932471,1.65,1.65,251.6555657,12.61550745,-2.722866592,-210.8377638,-3.287518326,0,2946.315678
40.99437277,26.78332549,412.4098364,15.47393336,2.151737979,1,4,1672.937709,220,51.68529533,3.31763735,4.147046688,77.52768366,99.87747362,0,8.379975873,1,41.9523771,1.65,1.65,251.7736561,12.57550901,-2.680438343,-210.8441721,-3.304817202,0,2946.317637
